Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_CTL-0-1	CPM_CTL-0-2	CPM_CTL-0-3	CPM_CTL-0-4	CPM_DN-0-1	CPM_DN-0-2	CPM_DN-0-3	CPM_DN-0-4
ENSMUSG00000030680.7	Pagr1a	5.733792629578613	1.106195417354405	38.89629179661799	1.2073926202524773e-4	0.9809634471703964	0.11215085395848046	0.14133999725771026	0.024549088266605283	0.04128666124925105	1.255845094156352	5.891213865763283	0.8779987412489011	8.466378206297177
ENSMUSG00000114228.2	Gm47605	-4.528296118569703	0.13817891843344954	17.183041712639486	0.002227539474826453	0.9809634471703964	2.2990925061488494	0.9540449814895443	2.5531051797269493	2.2294797074595567	0	0.36296578319868567	0	0
ENSMUSG00000064358.1	mt-Co3	0.8278975667772123	11.535968543109133	17.07764481863849	0.002271733657290903	0.9809634471703964	2316.167473664028	2509.067631318873	1771.0694239059715	1963.7793989900017	4442.426436068679	3772.9176345708916	3010.8876357937615	3968.6945399385277
ENSMUSG00000137863.1	Gm64259	-0.9992473628779905	0.8585607670753423	16.50199523076977	0.0025328032184709637	0.9809634471703964	2.719658208493151	2.1554349581800816	2.062123414394844	2.477199674955063	1.6074817205201304	0.9213746804274329	1.1915697202663658	0.9816090673967741
ENSMUSG00000120383.2	Gm56707	-2.002054212783	-1.3511613732246968	15.8884484169977	0.002852327330997075	0.9809634471703964	0.8691691181782235	0.38868499245870325	0.5646290301319216	0.392223281867885	0.17581831318188926	0.11168177944574943	0.06271419580349294	0.19632181347935482
ENSMUSG00000043333.13	Rhbdl2	-2.019807935648839	-1.4775615121183292	13.975140597498452	0.004218182218507762	0.9809634471703964	0.7009428372405029	0.6360299876596962	0.39278541226568453	0.3096499593693829	0.22605211694814334	0.11168177944574943	0.10452365967248822	0.049080453369838704
ENSMUSG00000043613.9	Mmp3	-1.8411140251646327	0.11922291359285658	13.48744664609015	0.004686316844097492	0.9809634471703964	1.0934708260951844	1.30739497463382	0.8101199127979744	3.2410029080662075	0.5776887433119219	0.25128400375293625	0.35538044288646	0.6135056671229838
ENSMUSG00000014301.14	Pam16	1.085387514247378	1.870726624400857	13.296815651728405	0.004886341636720399	0.9809634471703964	3.0841484838582125	2.685459947896495	1.5220434725295275	1.961116409339425	3.9182366937678177	4.327668953522791	3.888280139816562	7.4602289122154835
ENSMUSG00000026452.16	Syt2	-1.6769540390193642	-1.5557104738718395	12.825854857742273	0.005426827298633885	0.9809634471703964	0.728980550730123	0.38868499245870325	0.39278541226568453	0.28900662874475735	0.15070141129876222	0.11168177944574943	0.18814258741047882	0.09816090673967741
ENSMUSG00000017386.11	Traf4	0.7246017690090472	1.1093983106672347	12.749533826718565	0.005521130030495092	0.9809634471703964	1.3738479609913856	1.872754963664661	1.3501998546632905	1.7546831030931698	2.4614563845464494	2.512840037529362	2.5503772960087128	2.9693674288752416
ENSMUSG00000036139.7	Hoxc9	0.6308698384541999	2.2392418726100267	12.375409675149049	0.006013319018624311	0.9809634471703964	4.654260439276939	2.89746994378306	3.314126915991713	3.777729504306471	5.048497278508535	6.114577424654781	5.602468158445369	5.938734857750483
ENSMUSG00000089978.2	Crb1-ps	1.677822364547419	0.45832362508796387	11.689197644608837	0.00706281937637214	0.9809634471703964	0.8972068316678437	0.4946899904019859	0.36823632399907924	0.743159902486519	1.6577155242863844	3.294612493649608	2.4458536363362247	0.6625861204928225
ENSMUSG00000097399.9	Gm26555	-1.6667457636629768	-1.5588977008580258	11.614268752403492	0.007190463079312263	0.9809634471703964	0.6448674102612626	0.3180149938298481	0.4418835887988951	0.3715799512432595	0.2009352150650163	0.055840889722874716	0.16723785547598116	0.12270113342459676
ENSMUSG00002075535.1	Gm56001	-1.7389477254681427	-1.1928919658067012	11.472786031669742	0.007439233802546711	0.9809634471703964	0.728980550730123	0.5300249897164135	0.4173345005322898	0.7225165718618934	0.3516366263637785	0.08376133458431208	0.10452365967248822	0.17178158679443548
