Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_CTL-3-1	CPM_CTL-3-2	CPM_CTL-3-3	CPM_CTL-3-4	CPM_DN-3-1	CPM_DN-3-2	CPM_DN-3-3	CPM_DN-3-4
ENSMUSG00000078486.4	Perm1	-5.270689642078629	5.948800663652414	173.3330504300945	9.153838032132443e-9	2.1813596030571613e-4	61.33951102072291	159.23178498017938	97.12608432780989	163.61697136497372	2.5058540805519365	3.6851527243221707	2.3789302497106912	3.9004043345258093
ENSMUSG00000023043.8	Krt18	5.898566784331555	4.5962554223199685	127.00458781295809	5.683038253074555e-8	3.495443292559233e-4	1.2668386686491742	0.23531790883770354	0.8763255728824952	0.7888079465027474	32.81250437552913	41.964027853725	72.523866556321	42.54519991213021
ENSMUSG00000036390.9	Gadd45a	4.659319099087554	7.115377397658971	126.5956047462638	5.790366397920761e-8	3.495443292559233e-4	6.742850978293991	18.825432707016283	6.255990895300036	10.406197140401629	180.6815352609288	315.4698346257768	284.8182617981089	285.5763147298535
ENSMUSG00000050335.18	Lgals3	3.738342049150948	4.813256341526247	126.30781073498828	5.8672988544846547e-8	3.495443292559233e-4	3.3101268438897775	5.059335040010626	3.23753614426033	4.035056034033285	40.495547547032714	70.12170888111623	39.88896425747293	58.30078057922788
ENSMUSG00000032511.18	Scn5a	6.782786749194355	5.03769972775564	115.85973973715943	9.66196630005036e-8	4.6048931386040014e-4	0.9399125606106775	0.11765895441885177	0.5598746715638164	0.7281304121563822	61.1333835123331	119.7934153202193	32.768926538268396	46.26598036282917
ENSMUSG00000008734.10	Gprc5b	3.5088595437243617	6.323479438921071	107.41991867023671	1.4908511375174788e-7	5.921163767840253e-4	9.399125606106775	10.62852554916961	14.459371952561172	17.171742220021347	82.48042346269536	173.74716541786572	188.23704426584032	144.08401538396328
ENSMUSG00000061825.11	Ces2c	6.738431976472682	5.621183664717518	98.05157163093214	2.5052016985915105e-7	8.528422353919385e-4	1.6346305401924828	0.07843930294590118	0.5111899175147889	1.4259220571395819	74.84466055686256	113.40927750202736	89.34390860357124	112.03398239828738
ENSMUSG00000001473.8	Tubb6	3.1529996907083304	6.041323639989018	90.76717683245589	3.8711629024727796e-7	0.0010595899501109802	11.197219200318505	9.687253913818795	12.804090314894236	19.477488525183226	105.26951151601673	174.73333304831812	84.95461476255574	108.28754139275601
ENSMUSG00000047343.5	Mettl21c	-4.076328823883602	6.037688936106769	90.23187818583568	4.0018084561472185e-7	0.0010595899501109802	98.28216122907303	128.2874799680214	96.59055203327058	172.62758521540894	4.4443449730543785	5.449873747237013	5.159933217682344	14.344250151315311
ENSMUSG00000090799.3	Klhl33	-2.7114456630090893	5.050967815675727	85.18596868671547	5.520564618337752e-7	0.0013155505485498863	41.233555376355376	64.94774283920617	61.80529526524043	61.769729964599755	8.794129414767173	6.384137818191929	8.728328592248381	11.162341352096888
ENSMUSG00000021091.9	Serpina3n	3.377850475209412	4.353390404292529	81.39668076385496	7.108688661148239e-7	0.001540000461774205	1.7980935942117309	4.510259919389318	4.454654995486018	3.519296992089181	30.306650294977196	38.201019790156586	40.74336878377747	39.517254441906225
ENSMUSG00000021453.3	Gadd45g	-2.9606175610152947	5.286408500884461	78.4439559290961	8.719701248934545e-7	0.0016124535613492592	38.49554922153297	105.69696071960183	57.71577592512212	74.45133464299008	7.801243835680557	9.5502549475391465	9.130401310509344	9.00685474617473
ENSMUSG00000046345.6	Smco1	-3.086573095884802	4.395160340334557	78.31227355503847	8.800865185314093e-7	0.0016124535613492592	43.84896424066335	29.610836862077694	30.91481882113247	45.90255473302526	5.957313474519698	3.7630080635684133	3.1160635665224548	4.849844863324854
ENSMUSG00000024803.10	Ankrd1	4.618265071228299	7.877840790790186	76.32839619886856	1.0136073633891499e-6	0.0016124535613492592	11.197219200318505	39.572628336207146	9.736950809805503	13.136686185988063	458.90225860069995	723.4837158355878	322.37855489565374	302.8458681320632
ENSMUSG00000091712.3	Sec14l5	-3.4461245104642235	3.9913511743751635	76.3097000008318	1.0149728669844266e-6	0.0016124535613492592	21.372794313016712	30.199131634171955	28.407553987607557	36.224488004780014	1.725729696983881	2.9585028913572353	2.3286711599280707	3.6437987862017427
ENSMUSG00000027333.19	Smox	-3.112399365219629	8.205201051538314	75.4047139485472	1.083690616929846e-6	0.0016140217125898894	484.9948812751096	687.2851724119861	401.7465904125751	541.9717367817339	35.46019925309344	54.317075014128896	56.35719267624482	98.53653055644149
ENSMUSG00000025129.3	Ppp1r27	3.231170420050838	8.656978052767737	74.14915151526463	1.1881514250776776e-6	0.0016655087329177092	40.45710586976394	84.83210613599212	65.52967894999104	119.8988078684176	541.6427235245847	688.5266685140247	756.0139815401011	931.863048738847
ENSMUSG00000033044.13	Dhrs7c	-3.1877636626030927	5.578839921458423	73.34600830560886	1.2610876816349691e-6	0.0016695399696311842	59.82747777104487	95.81360854841829	78.7232472972775	109.85667593409417	5.980953607355094	7.500064347388079	7.823664976161217	16.47407620240506
ENSMUSG00000024048.16	Myl12a	3.150552141797377	8.67114820856372	71.76236980220652	1.4206517937743818e-6	0.0017817964339812377	40.865763504812065	103.85363710037316	67.84220476731984	117.44136772738982	664.3822932059587	940.3108356363747	621.8724709102877	704.0743034915733
ENSMUSG00000038259.5	Gdf5	7.374902609370817	3.204321112164572	69.30005485125223	1.7176141012161256e-6	0.0019856875295758774	0.20432881752406035	0	0.07302713107354128	0.15169383586591295	15.720688335538092	31.55736417447718	7.471851347682875	18.09069115684668
ENSMUSG00000023034.8	Nr4a1	-2.761584885674573	5.250037211647729	69.06265062028872	1.7498715115859599e-6	0.0019856875295758774	37.75996547844635	67.96765600262337	86.61017745321995	72.66134737977231	7.564842507326601	8.330521299348005	13.536448181452384	9.622708062152489
ENSMUSG00000022533.15	Atp13a3	2.249339565723209	7.204008509665459	67.31250462293968	2.010578531013825e-6	0.002177822108820884	39.19026720111477	43.84757034675876	56.985504614386706	64.8339454490912	216.30721544387	317.33836276768665	223.48541923338465	217.08829388216017
ENSMUSG00000027107.4	Chrna1	3.4140917781961138	6.140776240460781	65.82901772318543	2.267273358715835e-6	0.002349092353834711	6.988045559322863	22.943496111676094	8.568516712628842	9.890438098457524	119.07534909188779	195.36499794857252	90.48311463864397	110.69963354700224
ENSMUSG00000022548.15	Apod	2.275182211223265	6.1715991589322545	65.0529720506392	2.4165845510865276e-6	0.0023502694187629196	17.36794948954513	20.315779462988406	26.04634341622972	34.88958224915998	97.61010847734855	129.39557382725593	117.65652918111397	132.9216740318664
ENSMUSG00000049382.11	Krt8	5.413049852064628	2.477702264466466	64.8099472030219	2.4656624200198485e-6	0.0023502694187629196	0.3677918715433086	0.23531790883770354	0.2190813932206238	0.18203260303909555	9.692454462512208	11.963770464172681	11.794133068988215	9.622708062152489
ENSMUSG00000055489.9	Ano5	-2.479792055494735	6.921682487299748	64.20709692059047	2.592471309659557e-6	0.0023760996657379713	148.42445304947742	240.88709934686253	195.44494512982095	237.3705143629806	28.486360066651734	32.4397246859346	29.418320552760377	57.04341339243996
ENSMUSG00000040694.5	Apobec2	-2.5947866052065707	7.037290085338936	63.58732845464866	2.7307820735313944e-6	0.0024101680300834495	192.47774610766484	232.92551009785356	199.65617635506183	276.17379757748114	32.88342477403532	42.40520810945371	20.003117733482853	53.91282570288635
ENSMUSG00000025777.9	Gdap1	-3.3930392664188522	4.364351759623406	62.531456420116484	2.986594571722678e-6	0.0024813229059851	33.59165760095552	44.39664546738007	30.45231365766671	41.68546609595288	3.002296870095245	1.7906728026635899	2.9485332672470537	6.543441482263693
ENSMUSG00000006221.8	Hspb7	3.0365609202386596	8.339485500914526	62.40267839999654	3.0196543967086822e-6	0.0024813229059851	39.10853567410515	63.3397371288152	59.85790510327933	119.10999992191486	488.61790557479225	746.3731855739833	668.5631653183419	405.8986563390082
ENSMUSG00000060716.8	Plekhh1	5.191321984883202	5.296402828823808	61.241645130751905	3.3376541264348736e-6	0.002651209927764768	1.7980935942117309	0.19609825736475295	3.407932783431926	2.8821828814523465	42.76500029923069	68.97983057217134	99.36222050024021	94.50782344775365
ENSMUSG00000035923.5	Myf6	2.451133545602194	8.148654983999723	59.43901417409417	3.911558128887987e-6	0.0030068525874645397	55.12791496799148	87.69514069351752	83.1779022927635	124.87436568481955	349.11748171312263	497.67728024173425	478.2822514013417	593.8622204863868
ENSMUSG00000042834.16	Nrep	-3.4604861608039075	4.927869088012723	58.30120089464156	4.3326330698838546e-6	0.0031629344832639406	25.622833717517167	103.85363710037316	37.46291824072667	55.97502543452188	3.8060613864986963	4.411802557287105	4.456305960725661	7.569863675559959
ENSMUSG00000023905.16	Tnfrsf12a	2.6020943150852904	5.747576043872356	58.18112067210077	4.380060341909779e-6	0.0031629344832639406	16.264573874915204	9.569594959399943	11.684340971766604	23.1788181203115	72.43336700765221	104.58567238745314	69.77636964820442	121.86197489909912
ENSMUSG00000048416.16	Mlf1	-3.5589904218869397	6.106457156525739	57.56687478516448	4.632274953588913e-6	0.0031768204511545993	74.5391526327772	195.07854642645623	92.7201140863729	145.41371106106416	7.4466418431496235	8.538135537337986	5.763042295073787	21.349581620562322
ENSMUSG00000060036.15	Rpl3	2.2553022122471376	7.071929616253334	57.48788658751765	4.665913377692445e-6	0.0031768204511545993	38.16862311349447	40.396241017139104	41.38204094167339	66.35088380775034	190.65767131746574	295.51291599898985	161.3149251722834	242.10733484375663
ENSMUSG00000045246.13	Kcng4	-4.49146740323115	4.148151266015572	57.12272298812986	4.8251486488295824e-6	0.0031939803417113596	25.295907609478668	58.16274313438572	20.496281454640584	31.521979092936714	0.9456053134158251	0.7006980532161874	1.0386878555074848	3.335872128212863
ENSMUSG00000027293.14	Ehd4	2.106329787258432	6.021298769383787	56.52373893707815	5.100180343136965e-6	0.0032847918264041587	20.269418698386787	22.394420991054787	23.758159975925427	31.40062402424398	84.58439528504556	149.40439601354038	99.8145523082838	87.52815253333904
ENSMUSG00000004951.11	Hspb1	2.6480612201834406	9.149718732164404	55.973148869741834	5.369119455204495e-6	0.003313456661867282	95.78934965527948	201.628228222439	121.10332569695595	206.57666568220026	773.8833884995113	1322.2172264189455	880.5057469316514	941.7423623493237
ENSMUSG00000095438.4	Mir133a-1hg	-2.5702411656047204	4.483284517348635	55.8671169962243	5.42277842269509e-6	0.003313456661867282	33.50992607394589	49.9266163250661	32.472730950701354	36.92227964976321	4.586185770066752	8.304569519599257	4.6573423198561414	8.185716991537717
ENSMUSG00000030089.16	Slc41a3	-2.7390122434099937	5.517864546449888	55.126823820263034	5.81521298097757e-6	0.0033897698462483964	43.80809847715854	122.52219120149765	67.98825902946693	84.15974013840851	8.1085655625407	11.055458172966512	10.855963393045972	17.680122279528174
ENSMUSG00000052276.9	Ostn	-4.32165806723953	4.017794918270317	55.09615362582678	5.832168010750493e-6	0.0033897698462483964	20.75980786044453	62.35924584199144	19.863379652003225	20.11460263582006	1.3238474387821553	0.8045051722111781	1.1224530051451853	2.8996426960619504
ENSMUSG00000026107.12	Nabp1	2.0540167999501917	5.626925253341796	54.37654917495045	6.246901148052483e-6	0.0035443727228116825	16.141976584400766	17.099768042206456	20.617993339763153	22.754075379886945	58.131086642237854	65.55419564533663	98.34028567466027	96.22708062152489
ENSMUSG00000034457.11	Eda2r	2.868646449774604	7.383048124202647	53.95681628445029	6.504554758172799e-6	0.003604733485750181	18.79825121221355	40.90609648628747	39.215569386491666	61.80006873177294	187.30077245483957	233.51411417923163	344.99514529783283	408.38773015775166
ENSMUSG00000071342.6	Lsmem1	-3.03546273528005	3.7444140456158443	53.62506586319136	6.716932989883566e-6	0.0036378298442937586	16.509768455944076	33.728900266737504	21.275237519425023	23.724915929428786	2.5767744790581237	3.347779587588451	2.0438696511598895	3.6437987862017427
ENSMUSG00000023456.17	Tpi1	-2.7287824199835526	9.906447782496809	53.28702107878747	6.941647383800434e-6	0.003675987936799207	1455.7202275684153	2196.5358003940705	1217.8978072904722	1800.787864331426	195.55117881439264	230.16633459164316	185.4727943277962	395.14688386422984
ENSMUSG00000019923.15	Zwint	2.2567646580798155	6.460228663332347	53.03699679604957	7.113460447324575e-6	0.0036850817926031443	21.985780765588892	46.27918873808169	22.662753009822307	30.884864982299877	101.60529092653042	153.660487892335	163.1074993745302	163.74000038558677
ENSMUSG00000026459.6	Myog	5.341462171394503	5.806735441547659	52.724601049099434	7.335102174899599e-6	0.0037190528686778176	1.879825121221355	0.15687860589180236	4.746763519780183	3.883362198167372	102.12537384890912	158.79894028258704	65.01850914878304	110.72529410183465
ENSMUSG00000028367.6	Txn1	2.2522092682066805	5.902726871616675	52.28933863807958	7.657391298658296e-6	0.003801575721813066	12.954447031025426	20.198120508569552	19.76601014390517	30.005040734277586	84.8917170119057	133.10667833132686	78.67222853972821	98.5621911112739
ENSMUSG00000026253.15	Chrng	6.2144243922202635	2.886229838877262	50.26801503177085	9.386636824585366e-6	0.00456497052101774	0.3677918715433086	0.07843930294590118	0.14605426214708256	0.18203260303909555	14.302280365414356	30.960473240255983	3.384112045363096	9.263460294498797
ENSMUSG00000025271.14	Pfkfb1	-2.8952258716738224	3.7660314277925315	50.00337899418774	9.644978095667084e-6	0.004596796560394932	15.324661314304524	25.531993108890834	25.048305958224656	29.70165306254576	2.6240547447289146	3.9187187420608995	2.2784120701454507	4.0287071086878425
ENSMUSG00000021701.9	Plk2	2.319033580641707	4.679525261045061	49.651499917995196	1.0001349910569723e-5	0.004647042401643891	5.435146546140005	11.29525962420977	7.6678487627218335	9.738744262591613	31.819618796442516	54.91396594835009	41.56426725022693	42.10897047997929
ENSMUSG00000031765.9	Mt1	3.061094614668836	5.808435751528774	49.51810360213056	1.0140419844124311e-5	0.004647042401643891	6.456790633760306	25.022137639742475	6.791523189839339	9.678066728245247	85.55364073129678	116.75705708961581	85.8592783786429	111.75171629513092
ENSMUSG00000026353.10	Ubxn4	2.0127604795243457	7.386270226869687	49.12010602005618	1.0568848580422943e-5	0.004740821262846258	44.66627951075959	64.24178911269307	66.01652649048131	90.74325261498913	198.71895661433567	297.6669137181359	306.6809658535487	269.17922019194566
ENSMUSG00000035606.9	Ky	-3.227178485188137	5.552867939026002	48.963684730545786	1.074294369255971e-5	0.004740821262846258	57.62072654178501	79.8512103989274	93.18261924983867	108.33973757543504	3.56966005814474	4.852982813015816	13.151128493118962	14.600855699639377
ENSMUSG00000075232.7	Amd1	-2.8482108854353503	10.400890590702467	48.77836260313472	1.0953521250030528e-5	0.0047458620252405	1570.0626338548796	3030.9731051325675	2181.758567953119	2714.106111312915	213.6122403006349	245.73740244089177	340.7063696363826	518.7537764919326
ENSMUSG00000020737.13	Jpt1	1.8495029458257024	6.381320390130077	48.46280315479619	1.132318774007142e-5	0.0048184207829625346	34.81763050609988	30.0814726797531	32.9108937371426	46.93407281691347	97.11366568780524	149.45629957303788	117.6230231212589	157.50448556131195
ENSMUSG00000020190.14	Mknk2	2.6218249781850465	9.395369618368708	47.64540494549546	1.2349919237003953e-5	0.005052987227925239	98.03696664804414	194.01961583668657	179.89016621115667	280.87630648932446	754.1675177147913	1385.12434052991	1150.0619984657712	1344.74137599227
ENSMUSG00000079278.4	Tmem233	-3.146581376458211	6.272934920123861	47.54805706114737	1.2479240888863724e-5	0.005052987227925239	85.53204301557166	162.8792125671638	133.4449108483844	173.65910329929716	10.567139377421846	7.915292823368042	11.258036111306932	32.999473514474936
ENSMUSG00000055782.10	Abcd2	-1.9603325900422954	5.3669700250668555	47.26040736817312	1.2870632586119484e-5	0.005052987227925239	57.33466619725133	67.14404332169141	61.172393462603075	76.6964034138056	15.129685014653202	13.65063614784128	13.770990600437944	24.865077632602034
ENSMUSG00000079110.13	Capn3	-1.9858302273020967	6.589848414551212	46.99220501318951	1.3248424917051407e-5	0.005052987227925239	113.23903067183424	201.74588717685782	129.23367962314353	170.74658165067163	31.417736538240792	38.5902964863878	31.59621444334059	53.656220154562284
ENSMUSG00000025161.17	Slc16a3	-2.431918773479024	7.263388135940597	46.95520442788423	1.3301546170274257e-5	0.005052987227925239	201.8768717137716	285.2053055112967	229.45124583306668	320.0739936770764	34.70371500236078	40.095499711815165	31.71348565283337	85.60361092090855
ENSMUSG00000032380.10	Dapk2	1.9590652616238047	6.131994036564272	46.74019501973098	1.3615159688024362e-5	0.005052987227925239	17.98093594211731	33.68968061526456	28.772689642975262	34.222129371349965	79.00532393589219	129.62913984499465	120.20298973010006	117.08911170027149
