Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_CTL-30-1	CPM_CTL-30-2	CPM_CTL-30-3	CPM_CTL-30-4	CPM_DN-30-1	CPM_DN-30-2	CPM_DN-30-3	CPM_DN-30-4
ENSMUSG00000023043.8	Krt18	8.621659813387105	7.0672720945062695	2008.1292107631484	1.3602097721579976e-12	3.4058292485064104e-08	0.7514274940010081	0.5388540733393306	0.6991156357541806	0.7099601496990177	248.32011776142286	239.60816207399384	302.00031904736534	279.67225041325
ENSMUSG00000001864.14	Aif1l	7.065506334525054	7.826981570524314	1317.7429307307311	1.0427161565563629e-11	1.3054284922007384e-7	2.689319452214134	2.963697403366318	3.7125451002118552	4.014947053470307	448.02345192395103	429.1560311395198	465.1134799323948	460.28871268709355
ENSMUSG00000022952.18	Runx1	5.7339695349414725	7.2739666502123095	1152.4713736058943	1.990991262498187e-11	1.5647272026943977e-7	5.655480612744429	6.196821843402302	6.171503543209318	4.798351356586464	289.4109735596855	313.28864910653516	343.3133853925545	268.74092383097235
ENSMUSG00000032511.18	Scn5a	6.630188149882413	5.5128416700279494	1070.324654004722	2.8441252149453794e-11	1.5647272026943977e-7	0.6327810475797963	0.9093162487601203	1.0366197357734401	1.0037367633675767	79.48373747931748	79.76701457065957	100.69254535911045	101.17716430263391
ENSMUSG00000086219.10	Srrm4os	5.405481079548017	4.839487860069718	1049.6474226900414	3.124580060494424e-11	1.5647272026943977e-7	1.2655620951595925	1.27977842418091	1.1812643500674085	1.517845837287555	50.32076725186804	49.836934199729555	56.286797815279556	66.78591309172381
ENSMUSG00000036390.9	Gadd45a	5.576027337847689	7.816342231044396	932.7163885260865	5.519831489575817e-11	2.3035176777914818e-7	7.949311910221191	8.04913272050625	10.269767614871755	10.673883629957645	414.2810256291358	441.7758038332329	502.973052272434	406.65533180737964
ENSMUSG00000034361.11	Cpne2	4.150700040273359	5.550832810115926	885.4324570286334	7.090865777076529e-11	2.3881041417335426e-7	4.389918517584836	5.388540733393306	5.351850728876831	4.798351356586464	83.92119490893548	87.3891339188535	101.36262628548283	81.86016253395147
ENSMUSG00000020908.16	Myh3	4.994269681791353	5.824723957622037	872.0516828173007	7.630030406113798e-11	2.3881041417335426e-7	2.966161160530295	3.401516337954524	3.7125451002118552	3.6477262863846076	105.52273767631587	97.3565207587994	100.12555380602613	136.1174775793205
ENSMUSG00000000794.10	Kcnn3	5.754987093179821	6.501848015151661	813.4571887545964	1.0662055156046487e-10	2.966302211691645e-7	3.084807606951507	4.075083929628687	3.3991484359082573	2.6195081385446515	144.46586407864336	177.90529116004296	207.15809562235214	181.73954377202273
ENSMUSG00000027333.19	Smox	-4.070532024259888	7.1950298793123	741.5560736104362	1.6634496763074158e-10	4.1651116445061385e-7	311.09098251641734	263.3649283445978	261.4451403363479	270.25000319060194	15.584350492818391	14.378723312527013	18.865355311714577	16.995966672445412
ENSMUSG00000027107.4	Chrna1	5.045385444031011	7.335335430569662	701.8373495861433	2.166792876366799e-10	4.927859088572097e-7	7.276982047167657	8.891092210098954	10.125123000577787	11.5796948554357	273.5071261319346	313.567847617458	326.0459153668048	340.3935234148061
ENSMUSG00000031880.8	Rrad	3.9189386787483325	5.04506184321415	689.3562759544667	2.3616881290333146e-10	4.927859088572097e-7	3.519844577162617	4.243475827547228	4.9902391931419094	3.549800748495088	60.083173597027624	60.02767984841375	63.55459863208763	63.591370163569614
ENSMUSG00000087231.10	E230016M11Rik	3.9991631456913757	4.964896554337265	671.3657795761926	2.681221466873174e-10	5.164238793002877e-7	4.113076809268676	3.401516337954524	3.7848674073588393	3.3784310571884286	49.22027780932277	57.375293994646626	70.07500149255729	57.95100530604735
ENSMUSG00000019989.9	Enpp3	3.356278564489526	3.9631138737592746	638.6683700830936	3.4066943998592533e-10	6.092872934148274e-7	2.7288682676878713	2.997375782950026	2.5794956215757696	2.741915060906551	25.66625377291047	30.683916350421725	30.102097000112877	26.72933965666525
ENSMUSG00000022533.15	Atp13a3	4.183373889490573	8.8070825215338715	628.1135377648932	3.690022887290669e-10	6.159632204991404e-7	42.791818342583724	44.152355634241395	43.29695454532787	56.62544228461475	842.3181692900874	783.7381400115453	933.0361452868891	836.7955456100178
ENSMUSG00000084939.5	Gm830	4.415598602400602	4.411863664173891	605.153587009458	4.4109487342570084e-10	6.674070937949208e-7	2.4520265593717103	1.6502405996016998	1.6634130643806364	1.8605852199008739	38.0556349164039	36.01660790904825	47.54997342911666	40.480848667704045
ENSMUSG00000028381.9	Ugcg	3.265211458690023	5.555521669600848	598.0969260483284	4.665899650572497e-10	6.674070937949208e-7	8.028409541168665	8.318559757175915	9.112610700520008	9.890479326841486	84.68443758682977	74.68560167186361	94.7133617084031	86.2526590601635
ENSMUSG00000044734.17	Serpinb1a	4.137686281498332	4.7084343885945135	586.9892407030131	5.104213241836199e-10	6.674070937949208e-7	2.2147336665292867	3.031054162533734	3.4232558716239185	2.4971012161827515	54.580726384301315	43.89000591707275	49.97257370138602	48.96635332061365
ENSMUSG00000026141.14	Col19a1	4.637420185292367	5.551093949784652	586.3116360132913	5.132524172850873e-10	6.674070937949208e-7	4.7854066723222095	2.8626622646151936	3.1821815144673047	3.672207670856988	81.48946823750482	87.7520919830532	103.78522655775218	87.00138005894964
ENSMUSG00000039542.17	Ncam1	3.926698273964351	6.00562541678218	581.6857351758257	5.330940483205565e-10	6.674070937949208e-7	6.3673592912717	9.025805728433786	8.582247114775457	7.662673339854915	100.26878807964816	127.00740261880657	127.83082287719166	126.70855036124134
ENSMUSG00000048416.16	Mlf1	-3.9872454003049174	5.917793312749322	573.2264338550269	5.718260189062308e-10	6.818072232091958e-7	111.52765963593909	94.36681959355026	108.96560943478951	139.8376681062341	7.153181376544205	6.1144473892105164	7.499751906706205	7.88652785388069
ENSMUSG00000033044.13	Dhrs7c	-5.039576803317325	5.21786898341384	546.4363658552393	7.190105582985949e-10	8.183320622381145e-7	65.41374079356143	63.753172551959544	62.751655167866616	96.75043143484544	1.916981609594973	1.8147903209985552	2.4226002722693583	2.620523495751495
ENSMUSG00000029161.9	Cgref1	3.607257924012689	4.258374865487012	532.0549809696406	8.168299871255428e-10	8.874240079426998e-7	3.440746946215142	2.8289838850314855	2.3866361358504786	2.9377661366855903	36.68889802808157	31.46567218100572	39.302823566072036	33.49278601236673
ENSMUSG00000023067.15	Cdkn1a	3.688724668484252	4.654980509221493	524.2774153911239	8.76410025772684e-10	8.874240079426998e-7	3.163905237898981	3.132089301284859	4.339338428819052	3.7701332087465076	44.90706918773409	54.052831714664656	41.15843228525708	46.470616657993176
ENSMUSG00000026251.14	Chrnd	7.055785031072865	6.183503351835416	523.0800192173353	8.860417827615918e-10	8.874240079426998e-7	0.5141346011585844	0.8756378691764122	1.518768450086668	1.2975133770361356	128.72176511835875	136.9189497565679	144.6601630664671	166.36580593028063
ENSMUSG00000111293.3	Gm34006	6.082143043416779	3.0993589329174718	508.2960422758126	1.016153625482596e-9	9.428605489324107e-7	0.2372928928424236	0.37046217542078974	0.19285948572529119	0.19585107577903935	20.572052643709014	12.8710513535436	17.44787642900378	16.072544107275835
ENSMUSG00000025161.17	Slc16a3	-4.2561559896216	6.465680435292753	508.2385090292235	1.0167033356434e-9	9.428605489324107e-7	154.91271021062886	159.06298677385362	155.97510908032925	201.67764528346578	7.774425416690724	6.924123070886795	10.437799045415852	10.00790401710809
ENSMUSG00000035963.9	Cimap1d	-7.134531119362288	3.388511752198025	501.38329131649175	1.0848486595870634e-9	9.701259138357315e-7	29.028830557723154	20.30806288897602	16.417163722365412	17.283857437500224	0.19524812690319168	0.16751910655371277	0.07731702996604335	0.12478683313102357
ENSMUSG00000032380.10	Dapk2	3.4908038240818264	6.954922269526589	472.55816897340196	1.439247835571161e-9	1.242666432926424e-6	18.07380867149793	19.802887195220396	22.299378036986795	20.80917680152293	205.63177728849777	222.71665216316114	282.2844764060243	200.33278190854526
ENSMUSG00000060716.8	Plekhh1	6.185649581743874	6.161426065275507	466.59650673513244	1.5291227089287594e-9	1.276256783628907e-6	3.0057099760040322	1.8859892566876568	1.4946610143710066	1.4688830683427951	117.00687750416724	138.76165992865876	180.27754153749106	128.1560776255612
ENSMUSG00000020598.17	Nrcam	4.16544417392031	4.3880381900050125	457.52207423218067	1.67928594932666e-9	1.3563755124254917e-6	2.7288682676878713	2.2901298116921547	2.169669214409526	1.6647341441218344	35.961155009624214	34.64853520552626	38.83892138627578	48.641907554472986
ENSMUSG00000049382.11	Krt8	9.410522987506868	6.558910544195837	450.5412123424944	1.8070221795387846e-9	1.4139383860459884e-6	0.6723298630535335	0.2357486570859571	0.19285948572529119	0.09792553788951967	187.40270216762707	151.49311202674093	206.10142954614955	207.4705887636398
ENSMUSG00000023243.10	Kcnk5	4.35897636431706	4.245288487753325	439.417134417601	2.035694428159117e-9	1.5445985692932161e-6	1.1469156487383807	1.7175973587691162	2.0732394715468803	2.0074735267351533	31.576947069161637	35.62572999375625	42.575911167967874	34.441165944162506
ENSMUSG00000029223.13	Uchl1	4.250959997738977	4.801101324557762	424.3572213223609	2.4035633551753487e-9	1.758138045271224e-6	2.096087220108075	2.8289838850314855	3.760759971643178	2.350212909348472	55.397218551351024	44.1692044279956	54.17346566287437	57.676474273159094
ENSMUSG00000046157.14	Tmem229b	3.090658043324153	3.652885134806775	419.4789845178556	2.5395864202182744e-9	1.758138045271224e-6	2.2938312974767614	2.93001902378261	2.6759253644384153	2.595026754072271	23.60727352556772	20.99572802139867	25.385758172184232	19.5915328015707
ENSMUSG00000032118.17	Fez1	3.3734927159382693	4.732283326007924	418.69272474062944	2.56236967183947e-9	1.758138045271224e-6	3.8362351009525146	4.816008280470267	4.725057400269634	5.239016277089303	50.72901333539289	41.90769648952048	58.34858528104071	42.47743799780042
ENSMUSG00000028082.15	Sh3d19	3.332042882076754	6.311317448620864	417.48014343622924	2.5979914403544587e-9	1.758138045271224e-6	11.113217148120171	14.953200535166422	16.1760893652088	15.03157006604127	129.27200983963135	152.60990607043234	163.83478649804584	131.7748957863609
ENSMUSG00000021728.9	Emb	5.1504344426087485	5.667564680194992	403.17776139235303	3.0667286596569666e-9	2.0207320765565996e-6	4.033979178321201	2.6605919871129444	2.6518179287227537	1.8605852199008739	90.32888343730386	82.75443863753411	121.49082641997612	100.27869910409055
ENSMUSG00000041189.10	Chrnb1	3.2814885888352827	5.776563511556176	376.13899015158154	4.265481101687357e-9	2.7184538997365054e-6	8.10750717211614	10.473976050533238	11.37870965779218	10.820771936791925	78.34774837733528	113.99675200980154	102.83164985483765	102.05067213455108
ENSMUSG00000034457.11	Eda2r	3.4830489808150884	7.304357554857588	374.71972161717616	4.342751547164832e-9	2.7184538997365054e-6	29.305672266039313	21.082665619401308	22.371700344133778	30.993432742032976	298.0373908028629	258.202782901456	331.715830897648	272.234955158641
ENSMUSG00000028033.17	Kcnq5	2.5798047100081676	5.900708682547001	372.15854582214956	4.486508211713864e-9	2.723176803407141e-6	16.17546552875854	16.63711951435183	17.477890893854514	18.091743125088758	87.87940693615472	97.27276120552256	120.5887944037056	103.29854046586131
ENSMUSG00000047139.10	Cd24a	-2.7016979120605584	6.826532586493804	370.75346168510305	4.567811244183072e-9	2.723176803407141e-6	194.81746502362978	195.90713403843037	193.43806418246706	202.6079378934162	28.257728911807376	25.574583600533483	31.055673703027413	36.03843740823961
ENSMUSG00000020799.17	Tekt1	3.8826595638020214	3.462335838938937	361.73168314972173	5.134366554520366e-9	2.9897535850845456e-6	1.6610502498969653	1.3134568037646182	1.1812643500674085	1.4199202993980353	21.725791575409694	19.68349502006125	25.25689645557416	15.373737841742104
ENSMUSG00000053886.5	Sh2d4a	2.7706389127021778	4.10607295784487	358.7939254628748	5.336900053817808e-9	3.037060010171457e-6	4.469016148532311	4.20979744796352	3.9777268930841307	4.8717955100036034	26.589244918271014	27.277694517162896	35.56583378437994	30.27328571758632
ENSMUSG00000026414.15	Tnnt2	4.3788417301402935	4.363389746731157	356.79985351088385	5.479874683782691e-9	3.0491240490496624e-6	2.3333801129504987	1.481848701683159	1.6875205000962978	2.0319549112075332	30.52970711577179	42.29857440481248	32.37006321245015	51.38721788335551
ENSMUSG00000061086.13	Myl4	3.3671153404336858	4.686415248334	347.5512197425727	6.206614880331299e-9	3.2936895483335164e-6	4.033979178321201	3.8730136521264384	4.5321979145443425	5.655199813119761	51.474506183568714	36.1003674623251	51.02923977758861	48.716779654351605
ENSMUSG00000021260.9	Hhipl1	4.649988408834006	5.774731907617815	346.8626728160802	6.265233309550103e-9	3.2936895483335164e-6	2.7288682676878713	4.681294762135434	5.809892007474397	3.4518752106055683	91.26962441238288	95.98844805527742	116.46521947218329	117.0250921102739
ENSMUSG00000046345.6	Smco1	-2.893679810012155	4.449651504631237	344.2189058665466	6.496599840579065e-9	3.2936895483335164e-6	35.79167800373222	33.17320388995254	39.36744252367507	45.46193096520951	4.8457035131428485	6.058607687025946	4.4586153947085	5.340876458007809
ENSMUSG00000055489.9	Ano5	-2.802406162087303	6.669069719136092	341.54589727379	6.741080676941027e-9	3.2936895483335164e-6	151.82790260367736	166.97740597602507	183.55401553904588	209.38928139226545	23.270026760916753	23.87147268390407	29.612422476994603	25.281812392345376
ENSMUSG00000027215.14	Cd82	2.5350025459974566	4.5480697030988795	339.8913117283424	6.8979778241897004e-09	3.2936895483335164e-6	5.853224690113115	7.981775961338834	6.677759693238207	6.928231805683517	37.89588644893766	41.181780361121056	43.941845364034634	36.163224241370635
ENSMUSG00000040511.15	Pvr	2.65753561305662	4.266986330218435	339.3015919119801	6.954960310787689e-9	3.2936895483335164e-6	4.3503697021111	5.051756937556224	5.375958164592491	6.1693088870397395	31.931943663531076	32.74998533125085	36.93176798044671	30.92217724986764
ENSMUSG00000028573.19	Fggy	3.424932104390999	5.439600177073677	337.7595035252227	7.106670755758801e-9	3.2936895483335164e-6	6.6837498150615975	5.927394806732636	7.545627379002018	9.302926099504369	77.54900604000404	63.93645900133371	81.64678364414178	94.03935744753936
ENSMUSG00000023800.16	Tiam2	4.213181743550934	5.78458506647847	336.70823012600164	7.212384940800962e-9	3.2936895483335164e-6	4.231723255689888	6.264178602569718	7.714379429011648	4.259760898194106	90.61288071279941	98.64083390904455	118.21773881808028	110.48626205420827
ENSMUSG00000042045.7	Sln	7.785728955949582	7.855234705684897	336.07529576121397	7.276946356776781e-9	3.2936895483335164e-6	3.9153327318999893	1.1787432854297857	1.9527022929685733	1.4199202993980353	521.205999853211	374.23768404099434	404.90928593216904	543.0473404195884
ENSMUSG00000075232.7	Amd1	-4.8577822275000395	9.619193130743875	335.34959644971406	7.351829699127844e-9	3.2936895483335164e-6	1843.2516427844728	1302.2082249836596	957.88485072609	1978.2182722906593	51.13725941891775	52.07052228711239	55.307448769043006	51.21251631697208
ENSMUSG00000037613.17	Tnfrsf23	3.5045225533565603	3.1669110086567582	335.13806843476186	7.3738314672045e-9	3.2936895483335164e-6	1.186464464212118	1.3134568037646182	1.5910907572336523	1.6402527596494545	13.649619053504946	17.645345890324414	19.561208581408966	14.724846309460782
ENSMUSG00000009471.5	Myod1	3.2932852132622843	4.893225754257531	333.6089572909151	7.535263273820077e-9	3.2936895483335164e-6	6.327810475797962	5.691646149646679	4.291123557387729	5.679681197592141	68.12384645949543	45.98399474899416	50.02411838803005	51.037814750588645
ENSMUSG00000054920.13	Klhl5	2.2829895568545107	4.241601335360561	332.734862636356	7.629457797968926e-9	3.2936895483335164e-6	5.853224690113115	6.668319157574215	6.942941486110483	6.218271655984499	29.81971392703291	28.282809156485175	33.55559100526281	33.467828645740525
ENSMUSG00000033763.15	Mtss2	2.3386697767754847	6.226417937211314	324.5823502647808	8.580042258052384e-9	3.6412826796504007e-6	29.345221081513053	22.261408904831093	23.60117956563251	23.600054631374242	117.16662597163348	129.0455517485434	123.03716701929699	130.42719798854583
ENSMUSG00000031608.14	Galnt7	2.6304239430237195	4.313177196328817	323.09623141461566	8.76838564769854e-9	3.6591934705453955e-6	6.0114199520080644	5.220148835474765	5.5206027788864604	5.287979046034063	29.71321494872208	30.57223694605258	41.41615571847722	34.76561171030317
ENSMUSG00000126610.1	Gm70073	4.720560791553797	3.5267216991349093	319.84619790739004	9.197945150689269e-9	3.7755303053788294e-6	1.3051109106333298	0.5725324529230387	0.9160825571951331	0.587553227337118	19.862059454970137	23.648113875165787	22.344621660186526	22.411715230331833
ENSMUSG00000089781.4	Gm15756	-3.8759233644528766	1.8145338893071576	315.49958874118556	9.812814902137367e-9	3.917213126839024e-6	6.565103368640386	5.994751565900052	7.087586100404451	6.438604116235918	0.4259959132433273	0.5583970218457093	0.3608128065082023	0.42427523264548017
ENSMUSG00000044378.13	Slc15a5	-4.994854626755979	1.9120098196644235	315.2067024246275	9.85600171695589e-9	3.917213126839024e-6	8.858934666117147	5.792681288397803	5.496495343170799	8.81329841005677	0.19524812690319168	0.2233588087382837	0.2061787465761156	0.27453103288825187
ENSMUSG00000029490.5	Slc49a3	3.2383066682130552	3.8329722647310573	308.54540833888774	1.0903059638997682e-8	4.265651723450984e-6	2.2938312974767614	2.525878468778112	2.724140235869738	3.280505519298909	23.074778634013562	22.89427789567408	32.808193048924394	23.859242494651706
ENSMUSG00000052727.7	Map1b	3.794069942460539	8.227988847101578	305.9275641309421	1.1350960442321937e-8	4.372564592543061e-6	35.11934814067869	45.43213405842231	46.96128477410841	33.71086641846715	391.5434937597732	645.7023962112859	587.8413788318276	611.7799281081561
ENSMUSG00000022364.15	Tbc1d31	2.477895949907123	3.2128079501303395	304.93436174105756	1.1526677668801705e-8	4.372977002259483e-6	3.243002868846456	2.6269136075292363	2.5553881858601084	2.790877829851311	15.158354579575063	15.551357058403003	16.648933786021335	15.074249442227648
ENSMUSG00000047963.8	Stbd1	2.1996821972398144	5.962305683051449	301.09272199953807	1.2237974508564569e-8	4.573531995820123e-6	20.763128123712065	23.137046774007505	19.623452672548378	25.534084004692254	100.32203756880358	95.65340984216999	105.02229903720888	108.21514169122365
ENSMUSG00000026107.12	Nabp1	2.570864993738291	5.695829600576873	298.3252404592272	1.2783333263290287e-8	4.707086493816552e-6	17.164185915601973	13.437673453899556	13.4278416936234	15.643604677850767	81.02797266482455	86.66321779045408	106.64595666649579	80.13810423674335
ENSMUSG00000026459.6	Myog	5.394963148455316	5.878672492563827	296.5684661552205	1.314475021718315e-8	4.770020299826796e-6	1.621501434423228	2.4248433300269876	2.290206392987833	4.455611973973145	112.6581692231416	108.77573985554416	139.91805189521645	97.9826213744797
ENSMUSG00000030137.9	Tuba8	-3.1053934161607324	6.048817448503008	295.45466412780587	1.3380277843837734e-8	4.7721231179649614e-6	104.76481218993001	122.25251788886062	100.86551103432728	146.32523499141476	11.448640168414421	14.294963759250157	12.576903541143052	16.796307739435772
ENSMUSG00000071757.11	Zhx2	2.0552514173350755	5.615809216862005	294.7509111414126	1.3531720171552868e-8	4.7721231179649614e-6	16.412758421600966	20.409098027727143	20.00917164399896	19.119961272928716	72.49030457023953	82.67067908425726	82.00759645064998	78.66561960579726
ENSMUSG00000021765.10	Fst	2.869099854639997	3.649374131081665	288.2167940863006	1.5041251862589855e-8	5.230804241491492e-6	2.3333801129504987	3.2331244400359833	3.133966643035982	3.280505519298909	24.885261265297704	20.60485010610667	23.736328199575308	18.618195503148716
ENSMUSG00000029769.18	Ccdc136	2.1225141951375095	4.291718362963654	285.46774763209663	1.5736598287832018e-8	5.3684509493434805e-6	6.960591523377759	7.240851610497255	7.184015843267097	7.760598877744434	28.772473973643066	28.78536647614631	34.97306988797361	34.491080677414914
ENSMUSG00000031613.10	Hpgd	3.8267985427500566	3.7904755772630883	284.97283962813935	1.5865864062119796e-8	5.3684509493434805e-6	2.056538404634338	1.515527081266867	1.4705535786553452	2.2033246025141926	28.18672959293349	25.29538508961063	31.184535419637484	18.21887763712944
